PoliceStation,Year,Type,Date,Time,Latitude,Longitude
Basavanagudi,2017,ChainSnatching,30-09-2017,14:10:00,12.938936,77.543658
Basavanagudi,2017,ChainSnatching,01-10-2017,07:20:00,12.936114,77.545066
Basavanagudi,2018,ChainSnatching,03-11-2018,20:30:00,12.930845,77.539064
Basavanagudi,2018,ChainSnatching,04-11-2018,23:00:00,12.929961,77.538526
Basavanagudi,2019,ChainSnatching,06-03-2019,12:00:00,9.964648,76.298362
CKAchuktu,2015,ChainSnatching,28-12-2015,19:45:00,12.931199,77.555906
CKAchuktu,2016,ChainSnatching,05-02-2016,20:30:00,12.93181516,77.55018602
CKAchuktu,2016,ChainSnatching,26-05-2016,12:30:00,12.92186055,77.5521785
CKAchuktu,2016,ChainSnatching,01-07-2016,19:30:00,12.9260417,77.55505414
CKAchuktu,2016,ChainSnatching,14-07-2016,11:30:00,12.92398766,77.54764376
CKAchuktu,2016,ChainSnatching,15-07-2016,15:10:00,12.92259245,77.5507623
CKAchuktu,2016,ChainSnatching,26-08-2016,09:45:00,12.92246955,77.55308643
CKAchuktu,2016,ChainSnatching,25-09-2016,16:15:00,12.9264147,77.55353724
CKAchuktu,2016,ChainSnatching,15-02-2016,14:30:00,12.93181516,77.55018602
CKAchuktu,2016,ChainSnatching,02-12-2016,17:00:00,12.92186055,77.5521785
CKAchuktu,2017,ChainSnatching,26-04-2017,13:45:00,12.92377397,77.55600207
CKAchuktu,2017,ChainSnatching,17-09-2017,15:00:00,12.930082,77.549042
CKAchuktu,2017,ChainSnatching,25-11-2017,17:50:00,12.555075,77325708
CKAchuktu,2018,ChainSnatching,26-02-2018,16:35:00,12.55421,770325591
CKAchuktu,2018,ChainSnatching,14-06-2018,21:35:00,12.554525,77.325492
CKAchuktu,2018,ChainSnatching,18-08-2018,21:05:00,12.554174,77.334047
CKAchuktu,2018,ChainSnatching,04-10-2018,18:41:00,12.553644,77.331466
CKAchuktu,2018,ChainSnatching,13-11-2018,12:10:00,12.925884,77.547995
CKAchuktu,2018,ChainSnatching,19-12-2018,19:55:00,12.930885,77564770
CKAchuktu,2019,ChainSnatching,16-02-2019,19:30:00,12.930873,77.565708
CKAchuktu,2019,ChainSnatching,26-11-2019,23:00:00,12.926585,77.551648
CKAchuktu,2015,2 WheelerTheft,02-01-2015,16:45:00,12.88605,77.494843
CKAchuktu,2015,2 WheelerTheft,03-01-2015,20:00:00,12.915668,77.589662
CKAchuktu,2015,2 WheelerTheft,04-01-2015,17:30:00,12.926896,77.5896545
CKAchuktu,2015,2 WheelerTheft,05-01-2015,19:45:00,12.9184,77.58268
CKAchuktu,2015,2 WheelerTheft,06-01-2015,19:45:00,12.923665,77.589668
CKAchuktu,2015,2 WheelerTheft,07-01-2015,19:15:00,12.91699,77.58934
CKAchuktu,2015,2 WheelerTheft,08-01-2015,19:30:00,12.919414,77.585452
CKAchuktu,2015,2 WheelerTheft,09-01-2015,12:30:00,12.92877,77.57807
CKAchuktu,2015,2 WheelerTheft,10-01-2015,16:30:00,12.915668,77.569861
CKAchuktu,2015,2 WheelerTheft,11-01-2015,15:00:00,12.92397,77.57968
CKAchuktu,2015,2 WheelerTheft,12-01-2015,18:15:00,12.88605,77.494843
CKAchuktu,2015,2 WheelerTheft,13-01-2015,16:00:00,12.88605,77.494843
CKAchuktu,2015,2 WheelerTheft,14-01-2015,18:50:00,12.92875,77.5801
CKAchuktu,2015,2 WheelerTheft,15-01-2015,19:00:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,16-01-2015,14:00:00,12.919817,77.58481
CKAchuktu,2015,2 WheelerTheft,17-01-2015,17:30:00,12.926384,77.578007
CKAchuktu,2015,2 WheelerTheft,18-01-2015,18:00:00,12.926254,77.584896
CKAchuktu,2015,2 WheelerTheft,19-01-2015,10:35:00,12.550228,77.350844
CKAchuktu,2015,2 WheelerTheft,20-01-2015,10:35:00,12.9373,77.584642
CKAchuktu,2015,2 WheelerTheft,21-01-2015,12:45:00,12.926254,77.584896
CKAchuktu,2015,2 WheelerTheft,22-01-2015,10:30:00,12.927258,77.585571
CKAchuktu,2015,2 WheelerTheft,23-01-2015,14:10:00,12.922537,77.616736
CKAchuktu,2015,2 WheelerTheft,24-01-2015,13:30:00,12.919691,77.561583
CKAchuktu,2015,2 WheelerTheft,25-01-2015,12:00:00,12.920121,77.571397
CKAchuktu,2015,2 WheelerTheft,26-01-2015,17:00:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,27-01-2015,17:45:00,12.9298,77.621739
CKAchuktu,2015,2 WheelerTheft,28-01-2015,19:00:00,12.919774,77.577703
CKAchuktu,2015,2 WheelerTheft,29-01-2015,19:00:00,12.930901,77.579527
CKAchuktu,2015,2 WheelerTheft,30-01-2015,12:40:00,12.942117,77.575361
CKAchuktu,2015,2 WheelerTheft,31-01-2015,12:00:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,01-02-2015,14:00:00,12.92594,77.583042
CKAchuktu,2015,2 WheelerTheft,02-02-2015,19:30:00,12.928807,77.58585
CKAchuktu,2015,2 WheelerTheft,03-02-2015,22:00:00,12.930877,77.57673
CKAchuktu,2015,2 WheelerTheft,04-02-2015,18:30:00,12.544272,77.342621
CKAchuktu,2015,2 WheelerTheft,05-02-2015,16:00:00,12.92367,77.58014
CKAchuktu,2015,2 WheelerTheft,06-02-2015,18:00:00,12.35554,77.345587
CKAchuktu,2015,2 WheelerTheft,07-02-2015,14:00:00,12.926793,77.588426
CKAchuktu,2015,2 WheelerTheft,08-02-2015,19:40:00,12.582316,77.362914
CKAchuktu,2015,2 WheelerTheft,09-02-2015,11:00:00,12.94518,77.58715
CKAchuktu,2015,2 WheelerTheft,10-02-2015,15:00:00,12.554571,77.351017
CKAchuktu,2015,2 WheelerTheft,11-02-2015,11:00:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,12-02-2015,16:00:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,13-02-2015,13:30:00,12.971599,77.594563
CKAchuktu,2015,2 WheelerTheft,14-02-2015,18:15:00,12.88605,77.494843
CKAchuktu,2015,2 WheelerTheft,15-02-2015,14:00:00,12.92634,77.57802
CKAchuktu,2015,2 WheelerTheft,16-02-2015,10:00:00,12.91945,77.58825
CKAchuktu,2015,2 WheelerTheft,17-02-2015,11:00:00,12.91945,77.58825
CKAchuktu,2015,2 WheelerTheft,18-02-2015,16:30:00,12.91756,77.58832
CKAchuktu,2015,2 WheelerTheft,19-02-2015,17:30:00,12.92723,77.58548
CKAchuktu,2015,2 WheelerTheft,20-02-2015,12:00:00,12.92208,77.58953
CKAchuktu,2015,2 WheelerTheft,21-02-2015,13:00:00,12.92367,77.58014
CKAchuktu,2015,2 WheelerTheft,22-02-2015,17:45:00,12.925668,77.592755
CKAchuktu,2015,2 WheelerTheft,23-02-2015,13:50:00,12.921556,77.589475
CKAchuktu,2015,2 WheelerTheft,24-02-2015,13:30:00,12.9248566,77.576998
CKAchuktu,2015,2 WheelerTheft,25-02-2015,10:30:00,12.92485,77.5868
CKAchuktu,2015,2 WheelerTheft,26-02-2015,12:30:00,12.921752,77.586995
CKAchuktu,2015,2 WheelerTheft,27-02-2015,10:10:00,12.92208,77.58953
CKAchuktu,2015,2 WheelerTheft,28-02-2015,10:30:00,12.920536,77.5827886
CKAchuktu,2015,2 WheelerTheft,01-03-2015,17:30:00,12.9237563,77.586952
CKAchuktu,2016,2 WheelerTheft,03-01-2016,18:30:00,12.924178,77.590603
CKAchuktu,2016,2 WheelerTheft,04-04-2016,00:00:00,12.92938,77.586042
CKAchuktu,2016,2 WheelerTheft,18-01-2016,21:40:00,12.26607,76.58227
CKAchuktu,2016,2 WheelerTheft,17-01-2016,10:00:00,12.560022,77.344577
CKAchuktu,2016,2 WheelerTheft,21-01-2016,11:45:00,12.553641,77.350641
